date,     is_holiday, role,     description,
20230308, false, all     , 工作日,
20230309, false, all     , 工作日,
20230310, false, all     , 工作日,
20230311, true , all     , 週六,
20230312, true , all     , 週日,
20230313, false, all     , 工作日,
20230314, false, all     , 工作日,
20230315, false, all     , 工作日,
20230316, false, all     , 工作日,
20230317, false, all     , 工作日,
20230318, true , all     , 週六,
20230319, true , all     , 週日,
20230320, false, all     , 工作日,
20230321, false, all     , 工作日,
20230322, false, all     , 工作日,
20230323, false, all     , 工作日,
20230324, false, all     , 工作日,
20230325, false, all     , 補行上班,
20230326, true , all     , 週日,
20230327, false, all     , 工作日,
20230328, false, all     , 工作日,
20230329, false, all     , 工作日,
20230330, false, all     , 工作日,
20230331, false, all     , 工作日,
20230401, true , all     , 週六,
20230402, true , all     , 週日,
20230403, true , all     , 調整放假,
20230404, true , all     , 兒童節,
20230405, true , all     , 民族掃墓節,
20230406, false, all     , 工作日,
20230407, false, all     , 工作日,
20230408, true , all     , 週六,
20230409, true , all     , 週日,
20230410, false, all     , 工作日,
20230411, false, all     , 工作日,
20230412, false, all     , 工作日,
20230413, false, all     , 工作日,
20230414, false, all     , 工作日,
20230415, true , all     , 週六,
20230416, true , all     , 週日,
20230417, false, all     , 工作日,
20230418, false, all     , 工作日,
20230419, false, all     , 工作日,
20230420, false, all     , 工作日,
20230421, false, all     , 工作日,
20230422, true , all     , 週六,
20230423, true , all     , 週日,
20230424, false, all     , 工作日,
20230425, false, all     , 工作日,
20230426, false, all     , 工作日,
20230427, false, all     , 工作日,
20230428, false, all     , 工作日,
20230429, true , all     , 週六,
20230430, true , all     , 週日,
20230501, true , labor   , 勞動節,
20230502, false, all     , 工作日,
20230503, false, all     , 工作日,
20230504, false, all     , 工作日,
20230505, false, all     , 工作日,
20230506, true , all     , 週六,
20230507, true , all     , 週日,
20230508, false, all     , 工作日,
20230509, false, all     , 工作日,
20230510, false, all     , 工作日,
20230511, false, all     , 工作日,
20230512, false, all     , 工作日,
20230513, true , all     , 週六,
20230514, true , all     , 週日,
20230515, false, all     , 工作日,
20230516, false, all     , 工作日,
20230517, false, all     , 工作日,
20230518, false, all     , 工作日,
20230519, false, all     , 工作日,
20230520, true , all     , 週六,
20230521, true , all     , 週日,
20230522, false, all     , 工作日,
20230523, false, all     , 工作日,
20230524, false, all     , 工作日,
20230525, false, all     , 工作日,
20230526, false, all     , 工作日,
20230527, true , all     , 週六,
20230528, true , all     , 週日,
20230529, false, all     , 工作日,
20230530, false, all     , 工作日,
20230531, false, all     , 工作日,
20230601, false, all     , 工作日,
20230602, false, all     , 工作日,
20230603, true , all     , 週六,
20230604, true , all     , 週日,
20230605, false, all     , 工作日,
20230606, false, all     , 工作日,
20230607, false, all     , 工作日,
20230608, false, all     , 工作日,
20230609, false, all     , 工作日,
20230610, true , all     , 週六,
20230611, true , all     , 週日,
20230612, false, all     , 工作日,
20230613, false, all     , 工作日,
20230614, false, all     , 工作日,
20230615, false, all     , 工作日,
20230616, false, all     , 工作日,
20230617, false, all     , 補行上班,
20230618, true , all     , 週日,
20230619, false, all     , 工作日,
20230620, false, all     , 工作日,
20230621, false, all     , 工作日,
20230622, true , all     , 端午節,
20230623, true , all     , 調整放假,
20230624, true , all     , 週六,
20230625, true , all     , 週日,
20230626, false, all     , 工作日,
20230627, false, all     , 工作日,
20230628, false, all     , 工作日,
20230629, false, all     , 工作日,
20230630, false, all     , 工作日,
20230701, true , all     , 週六,
20230702, true , all     , 週日,
20230703, false, all     , 工作日,
20230704, false, all     , 工作日,
20230705, false, all     , 工作日,
20230706, false, all     , 工作日,
20230707, false, all     , 工作日,
20230708, true , all     , 週六,
20230709, true , all     , 週日,
20230710, false, all     , 工作日,
20230711, false, all     , 工作日,
20230712, false, all     , 工作日,
20230713, false, all     , 工作日,
20230714, false, all     , 工作日,
20230715, true , all     , 週六,
20230716, true , all     , 週日,
20230717, false, all     , 工作日,
20230718, false, all     , 工作日,
20230719, false, all     , 工作日,
20230720, false, all     , 工作日,
20230721, false, all     , 工作日,
20230722, true , all     , 週六,
20230723, true , all     , 週日,
20230724, false, all     , 工作日,
20230725, false, all     , 工作日,
20230726, false, all     , 工作日,
20230727, false, all     , 工作日,
20230728, false, all     , 工作日,
20230729, true , all     , 週六,
20230730, true , all     , 週日,
20230731, false, all     , 工作日,
20230801, false, all     , 工作日,
20230802, false, all     , 工作日,
20230803, false, all     , 工作日,
20230804, false, all     , 工作日,
20230805, true , all     , 週六,
20230806, true , all     , 週日,
20230807, false, all     , 工作日,
20230808, false, all     , 工作日,
20230809, false, all     , 工作日,
20230810, false, all     , 工作日,
20230811, false, all     , 工作日,
20230812, true , all     , 週六,
20230813, true , all     , 週日,
20230814, false, all     , 工作日,
20230815, false, all     , 工作日,
20230816, false, all     , 工作日,
20230817, false, all     , 工作日,
20230818, false, all     , 工作日,
20230819, true , all     , 週六,
20230820, true , all     , 週日,
20230821, false, all     , 工作日,
20230822, false, all     , 工作日,
20230823, false, all     , 工作日,
20230824, false, all     , 工作日,
20230825, false, all     , 工作日,
20230826, true , all     , 週六,
20230827, true , all     , 週日,
20230828, false, all     , 工作日,
20230829, false, all     , 工作日,
20230830, false, all     , 工作日,
20230831, false, all     , 工作日,
20230901, false, all     , 工作日,
20230902, true , all     , 週六,
20230903, true , soldier , 軍人節,
20230904, false, all     , 工作日,
20230905, false, all     , 工作日,
20230906, false, all     , 工作日,
20230907, false, all     , 工作日,
20230908, false, all     , 工作日,
20230909, true , all     , 週六,
20230910, true , all     , 週日,
20230911, false, all     , 工作日,
20230912, false, all     , 工作日,
20230913, false, all     , 工作日,
20230914, false, all     , 工作日,
20230915, false, all     , 工作日,
20230916, true , all     , 週六,
20230917, true , all     , 週日,
20230918, false, all     , 工作日,
20230919, false, all     , 工作日,
20230920, false, all     , 工作日,
20230921, false, all     , 工作日,
20230922, false, all     , 工作日,
20230923, false, all     , 補行上班,
20230924, true , all     , 週日,
20230925, false, all     , 工作日,
20230926, false, all     , 工作日,
20230927, false, all     , 工作日,
20230928, false, all     , 工作日,
20230929, true , all     , 中秋節,
20230930, true , all     , 週六,
20231001, true , all     , 週日,
20231002, false, all     , 工作日,
20231003, false, all     , 工作日,
20231004, false, all     , 工作日,
20231005, false, all     , 工作日,
20231006, false, all     , 工作日,
20231007, true , all     , 週六,
20231008, true , all     , 週日,
20231009, true , all     , 調整放假,
20231010, true , all     , 國慶日,
20231011, false, all     , 工作日,
20231012, false, all     , 工作日,
20231013, false, all     , 工作日,
20231014, true , all     , 週六,
20231015, true , all     , 週日,
20231016, false, all     , 工作日,
20231017, false, all     , 工作日,
20231018, false, all     , 工作日,
20231019, false, all     , 工作日,
20231020, false, all     , 工作日,
20231021, true , all     , 週六,
20231022, true , all     , 週日,
20231023, false, all     , 工作日,
20231024, false, all     , 工作日,
20231025, false, all     , 工作日,
20231026, false, all     , 工作日,
20231027, false, all     , 工作日,
20231028, true , all     , 週六,
20231029, true , all     , 週日,
20231030, false, all     , 工作日,
20231031, false, all     , 工作日,
20231101, false, all     , 工作日,
20231102, false, all     , 工作日,
20231103, false, all     , 工作日,
20231104, true , all     , 週六,
20231105, true , all     , 週日,
20231106, false, all     , 工作日,
20231107, false, all     , 工作日,
20231108, false, all     , 工作日,
20231109, false, all     , 工作日,
20231110, false, all     , 工作日,
20231111, true , all     , 週六,
20231112, true , all     , 週日,
20231113, false, all     , 工作日,
20231114, false, all     , 工作日,
20231115, false, all     , 工作日,
20231116, false, all     , 工作日,
20231117, false, all     , 工作日,
20231118, true , all     , 週六,
20231119, true , all     , 週日,
20231120, false, all     , 工作日,
20231121, false, all     , 工作日,
20231122, false, all     , 工作日,
20231123, false, all     , 工作日,
20231124, false, all     , 工作日,
20231125, true , all     , 週六,
20231126, true , all     , 週日,
20231127, false, all     , 工作日,
20231128, false, all     , 工作日,
20231129, false, all     , 工作日,
20231130, false, all     , 工作日,
20231201, false, all     , 工作日,
20231202, true , all     , 週六,
20231203, true , all     , 週日,
20231204, false, all     , 工作日,
20231205, false, all     , 工作日,
20231206, false, all     , 工作日,
20231207, false, all     , 工作日,
20231208, false, all     , 工作日,
20231209, true , all     , 週六,
20231210, true , all     , 週日,
20231211, false, all     , 工作日,
20231212, false, all     , 工作日,
20231213, false, all     , 工作日,
20231214, false, all     , 工作日,
20231215, false, all     , 工作日,
20231216, true , all     , 週六,
20231217, true , all     , 週日,
20231218, false, all     , 工作日,
20231219, false, all     , 工作日,
20231220, false, all     , 工作日,
20231221, false, all     , 工作日,
20231222, false, all     , 工作日,
20231223, true , all     , 週六,
20231224, true , all     , 週日,
20231225, false, all     , 工作日,
20231226, false, all     , 工作日,
20231227, false, all     , 工作日,
20231228, false, all     , 工作日,
20231229, false, all     , 工作日,
20231230, true , all     , 週六,
20231231, true , all     , 週日,
