date,     is_holiday, role,     description, 
19990727, false,      all,      工作日, 
19990728, false,      all,      工作日,
19990729, false,      all,      工作日,
19990730, false,      all,      工作日,
19990731, false,      all,      工作日,
19990801, true,       all,      週日,
19990802, false,      all,      工作日,
19990803, false,      all,      工作日,
19990804, false,      all,      工作日,
19990805, false,      all,      工作日,
19990806, false,      all,      工作日,
19990807, true,       all,      週六,
19990808, true,       all,      週日,
19990809, false,      all,      工作日,
19990810, false,      all,      工作日,
19990811, false,      all,      工作日,
19990812, false,      all,      工作日,
19990813, false,      all,      工作日,
19990814, false,      all,      工作日,
19990815, true,       all,      週日,
19990816, false,      all,      工作日,
19990817, false,      all,      工作日,
19990818, false,      all,      工作日,
19990819, false,      all,      工作日,
19990820, false,      all,      工作日,
19990821, true,       all,      週六,
19990822, true,       all,      週日,
19990823, false,      all,      工作日,
19990824, false,      all,      工作日, 
19990825, false,      all,      工作日,
19990826, false,      all,      工作日,
19990827, false,      all,      工作日,
19990828, false,      all,      工作日,
19990829, true,       all,      週日,
19990830, false,      all,      工作日,
19990831, false,      all,      工作日,
19990901, false,      all,      工作日,
19990902, false,      all,      工作日,
19990903, true,       soldier,  軍人節,
19990904, false,      all,      工作日,
19990905, true,       all,      週日,
19990906, false,      all,      工作日,
19990907, false,      all,      工作日,
19990908, false,      all,      工作日,
19990909, false,      all,      工作日,
19990910, false,      all,      工作日,
19990911, true,       all,      週六,
19990912, true,       all,      週日,
19990913, false,      all,      工作日,
19990914, false,      all,      工作日, 
19990915, false,      all,      工作日,
19990916, false,      all,      工作日,
19990917, false,      all,      工作日,
19990918, false,      all,      工作日,
19990919, true,       all,      週日,
19990920, false,      all,      工作日,
19990921, false,      all,      工作日,
19990922, false,      all,      工作日,
19990923, false,      all,      工作日,
19990924, true,       all,      中秋節,
19990925, true,       all,      週六,
19990926, true,       all,      週日,
19990927, false,      all,      工作日,
19990928, false,      all,      教師節,
19990929, false,      all,      工作日,
19990930, false,      all,      工作日,
19991001, false,      all,      工作日,
19991002, false,      all,      工作日,
19991003, true,       all,      週日,
19991004, false,      all,      工作日,
19991005, false,      all,      工作日,
19991006, false,      all,      工作日,
19991007, false,      all,      工作日,
19991008, false,      all,      工作日,
19991009, true,       all,      週六,
19991010, true,       all,      週日(國慶日),
19991011, false,      all,      工作日,
19991012, false,      all,      工作日,
19991013, false,      all,      工作日,
19991014, false,      all,      工作日,
19991015, false,      all,      工作日,
19991016, false,      all,      工作日,
19991017, true,       all,      週日,
19991018, false,      all,      工作日,
19991019, false,      all,      工作日,
19991020, false,      all,      工作日,
19991021, false,      all,      工作日,
19991022, false,      all,      工作日,
19991023, true,       all,      週六,
19991024, true,       all,      週日,
19991025, false,      all,      臺灣光復節,
19991026, false,      all,      工作日,
19991027, false,      all,      工作日,
19991028, false,      all,      工作日,
19991029, false,      all,      工作日,
19991030, false,      all,      工作日,
19991031, true,       all,      週日,
19991101, false,      all,      工作日,
19991102, false,      all,      工作日,
19991103, false,      all,      工作日,
19991104, false,      all,      工作日,
19991105, false,      all,      工作日,
19991106, false,      all,      工作日,
19991107, true,       all,      週日,
19991108, false,      all,      工作日,
19991109, false,      all,      工作日,
19991110, false,      all,      工作日,
19991111, false,      all,      工作日,
19991112, true,       all,      國父誕辰紀念日,
19991113, true,       all,      週六,
19991114, true,       all,      週日,
19991115, false,      all,      工作日,
19991116, false,      all,      工作日,
19991117, false,      all,      工作日,
19991118, false,      all,      工作日,
19991119, false,      all,      工作日,
19991120, false,      all,      工作日,
19991121, true,       all,      週日,
19991122, false,      all,      工作日,
19991123, false,      all,      工作日,
19991124, false,      all,      工作日,
19991125, false,      all,      工作日,
19991126, false,      all,      工作日,
19991127, true,       all,      週六,
19991128, true,       all,      週日,
19991129, false,      all,      工作日,
19991130, false,      all,      工作日,
19991201, false,      all,      工作日,
19991202, false,      all,      工作日,
19991203, false,      all,      工作日,
19991204, false,      all,      工作日,
19991205, true,       all,      週日,
19991206, false,      all,      工作日,
19991207, false,      all,      工作日,
19991208, false,      all,      工作日,
19991209, false,      all,      工作日,
19991210, false,      all,      工作日,
19991211, true,       all,      週六,
19991212, true,       all,      週日,
19991213, false,      all,      工作日,
19991214, false,      all,      工作日, 
19991215, false,      all,      工作日,
19991216, false,      all,      工作日,
19991217, false,      all,      工作日,
19991218, false,      all,      工作日,
19991219, true,       all,      週日,
19991220, false,      all,      工作日,
19991221, false,      all,      工作日,
19991222, false,      all,      工作日,
19991223, false,      all,      工作日,
19991224, false,      all,      工作日,
19991225, true,       all,      週六(行憲紀念日),
19991226, true,       all,      週日,
19991227, false,      all,      工作日,
19991228, false,      all,      工作日,
19991229, false,      all,      工作日,
19991230, false,      all,      工作日,
19991231, false,      all,      工作日,
