date,     is_holiday, role,     description,
20130521, false, all      , 工作日,
20130522, false, all      , 工作日,
20130523, false, all      , 工作日,
20130524, false, all      , 工作日,
20130525, true , all      , 週六,
20130526, true , all      , 週日,
20130527, false, all      , 工作日,
20130528, false, all      , 工作日,
20130529, false, all      , 工作日,
20130530, false, all      , 工作日,
20130531, false, all      , 工作日,
20130601, true , all      , 週六,
20130602, true , all      , 週日,
20130603, false, all      , 工作日,
20130604, false, all      , 工作日,
20130605, false, all      , 工作日,
20130606, false, all      , 工作日,
20130607, false, all      , 工作日,
20130608, true , all      , 週六,
20130609, true , all      , 週日,
20130610, false, all      , 工作日,
20130611, false, all      , 工作日,
20130612, true , all      , 端午節,
20130613, false, all      , 工作日,
20130614, false, all      , 工作日,
20130615, true , all      , 週六,
20130616, true , all      , 週日,
20130617, false, all      , 工作日,
20130618, false, all      , 工作日,
20130619, false, all      , 工作日,
20130620, false, all      , 工作日,
20130621, false, all      , 工作日,
20130622, true , all      , 週六,
20130623, true , all      , 週日,
20130624, false, all      , 工作日,
20130625, false, all      , 工作日,
20130626, false, all      , 工作日,
20130627, false, all      , 工作日,
20130628, false, all      , 工作日,
20130629, true , all      , 週六,
20130630, true , all      , 週日,
20130701, false, all      , 工作日,
20130702, false, all      , 工作日,
20130703, false, all      , 工作日,
20130704, false, all      , 工作日,
20130705, false, all      , 工作日,
20130706, true , all      , 週六,
20130707, true , all      , 週日,
20130708, false, all      , 工作日,
20130709, false, all      , 工作日,
20130710, false, all      , 工作日,
20130711, false, all      , 工作日,
20130712, false, all      , 工作日,
20130713, true , all      , 週六,
20130714, true , all      , 週日,
20130715, false, all      , 工作日,
20130716, false, all      , 工作日,
20130717, false, all      , 工作日,
20130718, false, all      , 工作日,
20130719, false, all      , 工作日,
20130720, true , all      , 週六,
20130721, true , all      , 週日,
20130722, false, all      , 工作日,
20130723, false, all      , 工作日,
20130724, false, all      , 工作日,
20130725, false, all      , 工作日,
20130726, false, all      , 工作日,
20130727, true , all      , 週六,
20130728, true , all      , 週日,
20130729, false, all      , 工作日,
20130730, false, all      , 工作日,
20130731, false, all      , 工作日,
20130801, false, all      , 工作日,
20130802, false, all      , 工作日,
20130803, true , all      , 週六,
20130804, true , all      , 週日,
20130805, false, all      , 工作日,
20130806, false, all      , 工作日,
20130807, false, all      , 工作日,
20130808, false, all      , 工作日,
20130809, false, all      , 工作日,
20130810, true , all      , 週六,
20130811, true , all      , 週日,
20130812, false, all      , 工作日,
20130813, false, all      , 工作日,
20130814, false, all      , 工作日,
20130815, false, all      , 工作日,
20130816, false, all      , 工作日,
20130817, true , all      , 週六,
20130818, true , all      , 週日,
20130819, false, all      , 工作日,
20130820, false, all      , 工作日,
20130821, false, all      , 工作日,
20130822, false, all      , 工作日,
20130823, false, all      , 工作日,
20130824, true , all      , 週六,
20130825, true , all      , 週日,
20130826, false, all      , 工作日,
20130827, false, all      , 工作日,
20130828, false, all      , 工作日,
20130829, false, all      , 工作日,
20130830, false, all      , 工作日,
20130831, true , all      , 週六,
20130901, true , all      , 週日,
20130902, false, all      , 工作日,
20130903, true , soldier , 軍人節,
20130904, false, all      , 工作日,
20130905, false, all      , 工作日,
20130906, false, all      , 工作日,
20130907, true , all      , 週六,
20130908, true , all      , 週日,
20130909, false, all      , 工作日,
20130910, false, all      , 工作日,
20130911, false, all      , 工作日,
20130912, false, all      , 工作日,
20130913, false, all      , 工作日,
20130914, false, all      , 補上班,
20130915, true , all      , 週日,
20130916, false, all      , 工作日,
20130917, false, all      , 工作日,
20130918, false, all      , 工作日,
20130919, true , all      , 中秋節,
20130920, true , all      , 調整放假,
20130921, true , all      , 週六,
20130922, true , all      , 週日,
20130923, false, all      , 工作日,
20130924, false, all      , 工作日,
20130925, false, all      , 工作日,
20130926, false, all      , 工作日,
20130927, false, all      , 工作日,
20130928, true , all      , 週六,
20130929, true , all      , 週日,
20130930, false, all      , 工作日,
20131001, false, all      , 工作日,
20131002, false, all      , 工作日,
20131003, false, all      , 工作日,
20131004, false, all      , 工作日,
20131005, true , all      , 週六,
20131006, true , all      , 週日,
20131007, false, all      , 工作日,
20131008, false, all      , 工作日,
20131009, false, all      , 工作日,
20131010, true , all      , 國慶日,
20131011, false, all      , 工作日,
20131012, true , all      , 週六,
20131013, true , all      , 週日,
20131014, false, all      , 工作日,
20131015, false, all      , 工作日,
20131016, false, all      , 工作日,
20131017, false, all      , 工作日,
20131018, false, all      , 工作日,
20131019, true , all      , 週六,
20131020, true , all      , 週日,
20131021, false, all      , 工作日,
20131022, false, all      , 工作日,
20131023, false, all      , 工作日,
20131024, false, all      , 工作日,
20131025, false, all      , 工作日,
20131026, true , all      , 週六,
20131027, true , all      , 週日,
20131028, false, all      , 工作日,
20131029, false, all      , 工作日,
20131030, false, all      , 工作日,
20131031, false, all      , 工作日,
20131101, false, all      , 工作日,
20131102, true , all      , 週六,
20131103, true , all      , 週日,
20131104, false, all      , 工作日,
20131105, false, all      , 工作日,
20131106, false, all      , 工作日,
20131107, false, all      , 工作日,
20131108, false, all      , 工作日,
20131109, true , all      , 週六,
20131110, true , all      , 週日,
20131111, false, all      , 工作日,
20131112, false, all      , 工作日,
20131113, false, all      , 工作日,
20131114, false, all      , 工作日,
20131115, false, all      , 工作日,
20131116, true , all      , 週六,
20131117, true , all      , 週日,
20131118, false, all      , 工作日,
20131119, false, all      , 工作日,
20131120, false, all      , 工作日,
20131121, false, all      , 工作日,
20131122, false, all      , 工作日,
20131123, true , all      , 週六,
20131124, true , all      , 週日,
20131125, false, all      , 工作日,
20131126, false, all      , 工作日,
20131127, false, all      , 工作日,
20131128, false, all      , 工作日,
20131129, false, all      , 工作日,
20131130, true , all      , 週六,
20131201, true , all      , 週日,
20131202, false, all      , 工作日,
20131203, false, all      , 工作日,
20131204, false, all      , 工作日,
20131205, false, all      , 工作日,
20131206, false, all      , 工作日,
20131207, true , all      , 週六,
20131208, true , all      , 週日,
20131209, false, all      , 工作日,
20131210, false, all      , 工作日,
20131211, false, all      , 工作日,
20131212, false, all      , 工作日,
20131213, false, all      , 工作日,
20131214, true , all      , 週六,
20131215, true , all      , 週日,
20131216, false, all      , 工作日,
20131217, false, all      , 工作日,
20131218, false, all      , 工作日,
20131219, false, all      , 工作日,
20131220, false, all      , 工作日,
20131221, true , all      , 週六,
20131222, true , all      , 週日,
20131223, false, all      , 工作日,
20131224, false, all      , 工作日,
20131225, false, all      , 工作日,
20131226, false, all      , 工作日,
20131227, false, all      , 工作日,
20131228, true , all      , 週六,
20131229, true , all      , 週日,
20131230, false, all      , 工作日,
20131231, false, all      , 工作日,
