date,     is_holiday, role,     description,
20090815, true , all      , 週六,
20090816, true , all      , 週日,
20090817, false, all      , 工作日,
20090818, false, all      , 工作日,
20090819, false, all      , 工作日,
20090820, false, all      , 工作日,
20090821, false, all      , 工作日,
20090822, true , all      , 週六,
20090823, true , all      , 週日,
20090824, false, all      , 工作日,
20090825, false, all      , 工作日,
20090826, false, all      , 工作日,
20090827, false, all      , 工作日,
20090828, false, all      , 工作日,
20090829, true , all      , 週六,
20090830, true , all      , 週日,
20090831, false, all      , 工作日,
20090901, false, all      , 工作日,
20090902, false, all      , 工作日,
20090903, true , soldier , 軍人節,
20090904, false, all      , 工作日,
20090905, true , all      , 週六,
20090906, true , all      , 週日,
20090907, false, all      , 工作日,
20090908, false, all      , 工作日,
20090909, false, all      , 工作日,
20090910, false, all      , 工作日,
20090911, false, all      , 工作日,
20090912, true , all      , 週六,
20090913, true , all      , 週日,
20090914, false, all      , 工作日,
20090915, false, all      , 工作日,
20090916, false, all      , 工作日,
20090917, false, all      , 工作日,
20090918, false, all      , 工作日,
20090919, true , all      , 週六,
20090920, true , all      , 週日,
20090921, false, all      , 工作日,
20090922, false, all      , 工作日,
20090923, false, all      , 工作日,
20090924, false, all      , 工作日,
20090925, false, all      , 工作日,
20090926, true , all      , 週六,
20090927, true , all      , 週日,
20090928, false, all      , 工作日,
20090929, false, all      , 工作日,
20090930, false, all      , 工作日,
20091001, false, all      , 工作日,
20091002, false, all      , 工作日,
20091003, true , all      , 中秋節,
20091004, true , all      , 週日,
20091005, false, all      , 工作日,
20091006, false, all      , 工作日,
20091007, false, all      , 工作日,
20091008, false, all      , 工作日,
20091009, false, all      , 工作日,
20091010, true , all      , 國慶日,
20091011, true , all      , 週日,
20091012, false, all      , 工作日,
20091013, false, all      , 工作日,
20091014, false, all      , 工作日,
20091015, false, all      , 工作日,
20091016, false, all      , 工作日,
20091017, true , all      , 週六,
20091018, true , all      , 週日,
20091019, false, all      , 工作日,
20091020, false, all      , 工作日,
20091021, false, all      , 工作日,
20091022, false, all      , 工作日,
20091023, false, all      , 工作日,
20091024, true , all      , 週六,
20091025, true , all      , 週日,
20091026, false, all      , 工作日,
20091027, false, all      , 工作日,
20091028, false, all      , 工作日,
20091029, false, all      , 工作日,
20091030, false, all      , 工作日,
20091031, true , all      , 週六,
20091101, true , all      , 週日,
20091102, false, all      , 工作日,
20091103, false, all      , 工作日,
20091104, false, all      , 工作日,
20091105, false, all      , 工作日,
20091106, false, all      , 工作日,
20091107, true , all      , 週六,
20091108, true , all      , 週日,
20091109, false, all      , 工作日,
20091110, false, all      , 工作日,
20091111, false, all      , 工作日,
20091112, false, all      , 工作日,
20091113, false, all      , 工作日,
20091114, true , all      , 週六,
20091115, true , all      , 週日,
20091116, false, all      , 工作日,
20091117, false, all      , 工作日,
20091118, false, all      , 工作日,
20091119, false, all      , 工作日,
20091120, false, all      , 工作日,
20091121, true , all      , 週六,
20091122, true , all      , 週日,
20091123, false, all      , 工作日,
20091124, false, all      , 工作日,
20091125, false, all      , 工作日,
20091126, false, all      , 工作日,
20091127, false, all      , 工作日,
20091128, true , all      , 週六,
20091129, true , all      , 週日,
20091130, false, all      , 工作日,
20091201, false, all      , 工作日,
20091202, false, all      , 工作日,
20091203, false, all      , 工作日,
20091204, false, all      , 工作日,
20091205, true , all      , 週六,
20091206, true , all      , 週日,
20091207, false, all      , 工作日,
20091208, false, all      , 工作日,
20091209, false, all      , 工作日,
20091210, false, all      , 工作日,
20091211, false, all      , 工作日,
20091212, true , all      , 週六,
20091213, true , all      , 週日,
20091214, false, all      , 工作日,
20091215, false, all      , 工作日,
20091216, false, all      , 工作日,
20091217, false, all      , 工作日,
20091218, false, all      , 工作日,
20091219, true , all      , 週六,
20091220, true , all      , 週日,
20091221, false, all      , 工作日,
20091222, false, all      , 工作日,
20091223, false, all      , 工作日,
20091224, false, all      , 工作日,
20091225, false, all      , 工作日,
20091226, true , all      , 週六,
20091227, true , all      , 週日,
20091228, false, all      , 工作日,
20091229, false, all      , 工作日,
20091230, false, all      , 工作日,
20091231, false, all      , 工作日,
