date,     is_holiday, role,     description,
20120101, true , all      , 元旦,
20120102, true , all      , 元旦補假,
20120103, false, all      , 工作日,
20120104, false, all      , 工作日,
20120105, false, all      , 工作日,
20120106, false, all      , 工作日,
20120107, true , all      , 週六,
20120108, true , all      , 週日,
20120109, false, all      , 工作日,
20120110, false, all      , 工作日,
20120111, false, all      , 工作日,
20120112, false, all      , 工作日,
20120113, false, all      , 工作日,
20120114, true , all      , 週六,
20120115, true , all      , 週日,
20120116, false, all      , 工作日,
20120117, false, all      , 工作日,
20120118, false, all      , 工作日,
20120119, false, all      , 工作日,
20120120, false, all      , 工作日,
20120121, true , all      , 週六,
20120122, true , all      , 除夕,
20120123, true , all      , 春節,
20120124, true , all      , 春節,
20120125, true , all      , 春節,
20120126, true , all      , 春節補假,
20120127, true , all      , 調整放假,
20120128, true , all      , 週六,
20120129, true , all      , 週日,
20120130, false, all      , 工作日,
20120131, false, all      , 工作日,
20120201, false, all      , 工作日,
20120202, false, all      , 工作日,
20120203, false, all      , 工作日,
20120204, false, all      , 補上班,
20120205, true , all      , 週日,
20120206, false, all      , 工作日,
20120207, false, all      , 工作日,
20120208, false, all      , 工作日,
20120209, false, all      , 工作日,
20120210, false, all      , 工作日,
20120211, true , all      , 週六,
20120212, true , all      , 週日,
20120213, false, all      , 工作日,
20120214, false, all      , 工作日,
20120215, false, all      , 工作日,
20120216, false, all      , 工作日,
20120217, false, all      , 工作日,
20120218, true , all      , 週六,
20120219, true , all      , 週日,
20120220, false, all      , 工作日,
20120221, false, all      , 工作日,
20120222, false, all      , 工作日,
20120223, false, all      , 工作日,
20120224, false, all      , 工作日,
20120225, true , all      , 週六,
20120226, true , all      , 週日,
20120227, true , all      , 調整放假,
20120228, true , all      , 和平紀念日,
20120229, false, all      , 工作日,
20120301, false, all      , 工作日,
20120302, false, all      , 工作日,
20120303, false, all      , 補上班,
20120304, true , all      , 週日,
20120305, false, all      , 工作日,
20120306, false, all      , 工作日,
20120307, false, all      , 工作日,
20120308, false, all      , 工作日,
20120309, false, all      , 工作日,
20120310, true , all      , 週六,
20120311, true , all      , 週日,
20120312, false, all      , 工作日,
20120313, false, all      , 工作日,
20120314, false, all      , 工作日,
20120315, false, all      , 工作日,
20120316, false, all      , 工作日,
20120317, true , all      , 週六,
20120318, true , all      , 週日,
20120319, false, all      , 工作日,
20120320, false, all      , 工作日,
20120321, false, all      , 工作日,
20120322, false, all      , 工作日,
20120323, false, all      , 工作日,
20120324, true , all      , 週六,
20120325, true , all      , 週日,
20120326, false, all      , 工作日,
20120327, false, all      , 工作日,
20120328, false, all      , 工作日,
20120329, false, all      , 工作日,
20120330, false, all      , 工作日,
20120331, true , all      , 週六,
20120401, true , all      , 週日,
20120402, false, all      , 工作日,
20120403, false, all      , 工作日,
20120404, true , all      , 兒童節/民族掃墓節,
20120405, false, all      , 工作日,
20120406, false, all      , 工作日,
20120407, true , all      , 週六,
20120408, true , all      , 週日,
20120409, false, all      , 工作日,
20120410, false, all      , 工作日,
20120411, false, all      , 工作日,
20120412, false, all      , 工作日,
20120413, false, all      , 工作日,
20120414, true , all      , 週六,
20120415, true , all      , 週日,
20120416, false, all      , 工作日,
20120417, false, all      , 工作日,
20120418, false, all      , 工作日,
20120419, false, all      , 工作日,
20120420, false, all      , 工作日,
20120421, true , all      , 週六,
20120422, true , all      , 週日,
20120423, false, all      , 工作日,
20120424, false, all      , 工作日,
20120425, false, all      , 工作日,
20120426, false, all      , 工作日,
20120427, false, all      , 工作日,
20120428, true , all      , 週六,
20120429, true , all      , 週日,
20120430, false, all      , 工作日,
20120501, true , labor    , 勞動節,
20120502, false, all      , 工作日,
20120503, false, all      , 工作日,
20120504, false, all      , 工作日,
20120505, true , all      , 週六,
20120506, true , all      , 週日,
20120507, false, all      , 工作日,
20120508, false, all      , 工作日,
20120509, false, all      , 工作日,
20120510, false, all      , 工作日,
20120511, false, all      , 工作日,
20120512, true , all      , 週六,
20120513, true , all      , 週日,
20120514, false, all      , 工作日,
20120515, false, all      , 工作日,
20120516, false, all      , 工作日,
20120517, false, all      , 工作日,
20120518, false, all      , 工作日,
20120519, true , all      , 週六,
20120520, true , all      , 週日,
20120521, false, all      , 工作日,
20120522, false, all      , 工作日,
20120523, false, all      , 工作日,
20120524, false, all      , 工作日,
20120525, false, all      , 工作日,
20120526, true , all      , 週六,
20120527, true , all      , 週日,
20120528, false, all      , 工作日,
20120529, false, all      , 工作日,
20120530, false, all      , 工作日,
20120531, false, all      , 工作日,
20120601, false, all      , 工作日,
20120602, true , all      , 週六,
20120603, true , all      , 週日,
20120604, false, all      , 工作日,
20120605, false, all      , 工作日,
20120606, false, all      , 工作日,
20120607, false, all      , 工作日,
20120608, false, all      , 工作日,
20120609, true , all      , 週六,
20120610, true , all      , 週日,
20120611, false, all      , 工作日,
20120612, false, all      , 工作日,
20120613, false, all      , 工作日,
20120614, false, all      , 工作日,
20120615, false, all      , 工作日,
20120616, true , all      , 週六,
20120617, true , all      , 週日,
20120618, false, all      , 工作日,
20120619, false, all      , 工作日,
20120620, false, all      , 工作日,
20120621, false, all      , 工作日,
20120622, false, all      , 工作日,
20120623, true , all      , 端午節,
20120624, true , all      , 週日,
20120625, false, all      , 工作日,
20120626, false, all      , 工作日,
20120627, false, all      , 工作日,
20120628, false, all      , 工作日,
20120629, false, all      , 工作日,
20120630, true , all      , 週六,
20120701, true , all      , 週日,
20120702, false, all      , 工作日,
20120703, false, all      , 工作日,
20120704, false, all      , 工作日,
20120705, false, all      , 工作日,
20120706, false, all      , 工作日,
20120707, true , all      , 週六,
20120708, true , all      , 週日,
20120709, false, all      , 工作日,
20120710, false, all      , 工作日,
20120711, false, all      , 工作日,
20120712, false, all      , 工作日,
20120713, false, all      , 工作日,
20120714, true , all      , 週六,
20120715, true , all      , 週日,
20120716, false, all      , 工作日,
20120717, false, all      , 工作日,
20120718, false, all      , 工作日,
20120719, false, all      , 工作日,
20120720, false, all      , 工作日,
20120721, true , all      , 週六,
20120722, true , all      , 週日,
20120723, false, all      , 工作日,
20120724, false, all      , 工作日,
20120725, false, all      , 工作日,
20120726, false, all      , 工作日,
20120727, false, all      , 工作日,
20120728, true , all      , 週六,
20120729, true , all      , 週日,
20120730, false, all      , 工作日,
20120731, false, all      , 工作日,
20120801, false, all      , 工作日,
20120802, false, all      , 工作日,
20120803, false, all      , 工作日,
20120804, true , all      , 週六,
20120805, true , all      , 週日,
20120806, false, all      , 工作日,
20120807, false, all      , 工作日,
20120808, false, all      , 工作日,
20120809, false, all      , 工作日,
20120810, false, all      , 工作日,
20120811, true , all      , 週六,
20120812, true , all      , 週日,
20120813, false, all      , 工作日,
20120814, false, all      , 工作日,
20120815, false, all      , 工作日,
20120816, false, all      , 工作日,
20120817, false, all      , 工作日,
20120818, true , all      , 週六,
20120819, true , all      , 週日,
20120820, false, all      , 工作日,
20120821, false, all      , 工作日,
20120822, false, all      , 工作日,
20120823, false, all      , 工作日,
20120824, false, all      , 工作日,
20120825, true , all      , 週六,
20120826, true , all      , 週日,
20120827, false, all      , 工作日,
20120828, false, all      , 工作日,
20120829, false, all      , 工作日,
20120830, false, all      , 工作日,
20120831, false, all      , 工作日,
20120901, true , all      , 週六,
20120902, true , all      , 週日,
20120903, true , soldier  , 軍人節,
20120904, false, all      , 工作日,
20120905, false, all      , 工作日,
20120906, false, all      , 工作日,
20120907, false, all      , 工作日,
20120908, true , all      , 週六,
20120909, true , all      , 週日,
20120910, false, all      , 工作日,
20120911, false, all      , 工作日,
20120912, false, all      , 工作日,
20120913, false, all      , 工作日,
20120914, false, all      , 工作日,
20120915, true , all      , 週六,
20120916, true , all      , 週日,
20120917, false, all      , 工作日,
20120918, false, all      , 工作日,
20120919, false, all      , 工作日,
20120920, false, all      , 工作日,
20120921, false, all      , 工作日,
20120922, true , all      , 週六,
20120923, true , all      , 週日,
20120924, false, all      , 工作日,
20120925, false, all      , 工作日,
20120926, false, all      , 工作日,
20120927, false, all      , 工作日,
20120928, false, all      , 工作日,
20120929, true , all      , 週六,
20120930, true , all      , 中秋節,
20121001, false, all      , 工作日,
20121002, false, all      , 工作日,
20121003, false, all      , 工作日,
20121004, false, all      , 工作日,
20121005, false, all      , 工作日,
