date,     is_holiday, role,     description,
20140101, true , all      , 元旦,
20140102, false, all      , 工作日,
20140103, false, all      , 工作日,
20140104, true , all      , 週六,
20140105, true , all      , 週日,
20140106, false, all      , 工作日,
20140107, false, all      , 工作日,
20140108, false, all      , 工作日,
20140109, false, all      , 工作日,
20140110, false, all      , 工作日,
20140111, true , all      , 週六,
20140112, true , all      , 週日,
20140113, false, all      , 工作日,
20140114, false, all      , 工作日,
20140115, false, all      , 工作日,
20140116, false, all      , 工作日,
20140117, false, all      , 工作日,
20140118, true , all      , 週六,
20140119, true , all      , 週日,
20140120, false, all      , 工作日,
20140121, false, all      , 工作日,
20140122, false, all      , 工作日,
20140123, false, all      , 工作日,
20140124, false, all      , 工作日,
20140125, true , all      , 週六,
20140126, true , all      , 週日,
20140127, false, all      , 工作日,
20140128, false, all      , 工作日,
20140129, false, all      , 工作日,
20140130, true , all      , 除夕,
20140131, true , all      , 春節,
20140201, true , all      , 春節,
20140202, true , all      , 春節,
20140203, true , all      , 春節補假,
20140204, true , all      , 春節補假,
20140205, false, all      , 工作日,
20140206, false, all      , 工作日,
20140207, false, all      , 工作日,
20140208, true , all      , 週六,
20140209, true , all      , 週日,
20140210, false, all      , 工作日,
20140211, false, all      , 工作日,
20140212, false, all      , 工作日,
20140213, false, all      , 工作日,
20140214, false, all      , 工作日,
20140215, true , all      , 週六,
20140216, true , all      , 週日,
20140217, false, all      , 工作日,
20140218, false, all      , 工作日,
20140219, false, all      , 工作日,
20140220, false, all      , 工作日,
20140221, false, all      , 工作日,
20140222, true , all      , 週六,
20140223, true , all      , 週日,
20140224, false, all      , 工作日,
20140225, false, all      , 工作日,
20140226, false, all      , 工作日,
20140227, false, all      , 工作日,
20140228, true , all      , 和平紀念日,
20140301, true , all      , 週六,
20140302, true , all      , 週日,
20140303, false, all      , 工作日,
20140304, false, all      , 工作日,
20140305, false, all      , 工作日,
20140306, false, all      , 工作日,
20140307, false, all      , 工作日,
20140308, true , all      , 週六,
20140309, true , all      , 週日,
20140310, false, all      , 工作日,
20140311, false, all      , 工作日,
20140312, false, all      , 工作日,
20140313, false, all      , 工作日,
20140314, false, all      , 工作日,
20140315, true , all      , 週六,
20140316, true , all      , 週日,
20140317, false, all      , 工作日,
20140318, false, all      , 工作日,
20140319, false, all      , 工作日,
20140320, false, all      , 工作日,
20140321, false, all      , 工作日,
20140322, true , all      , 週六,
20140323, true , all      , 週日,
20140324, false, all      , 工作日,
20140325, false, all      , 工作日,
20140326, false, all      , 工作日,
20140327, false, all      , 工作日,
20140328, false, all      , 工作日,
20140329, true , all      , 週六,
20140330, true , all      , 週日,
20140331, false, all      , 工作日,
20140401, false, all      , 工作日,
20140402, false, all      , 工作日,
20140403, false, all      , 工作日,
20140404, true , all      , 兒童節,
20140405, true , all      , 民族掃墓節,
20140406, true , all      , 週日,
20140407, false, all      , 工作日,
20140408, false, all      , 工作日,
20140409, false, all      , 工作日,
20140410, false, all      , 工作日,
20140411, false, all      , 工作日,
20140412, true , all      , 週六,
20140413, true , all      , 週日,
20140414, false, all      , 工作日,
20140415, false, all      , 工作日,
20140416, false, all      , 工作日,
20140417, false, all      , 工作日,
20140418, false, all      , 工作日,
20140419, true , all      , 週六,
20140420, true , all      , 週日,
20140421, false, all      , 工作日,
20140422, false, all      , 工作日,
20140423, false, all      , 工作日,
20140424, false, all      , 工作日,
20140425, false, all      , 工作日,
20140426, true , all      , 週六,
20140427, true , all      , 週日,
20140428, false, all      , 工作日,
20140429, false, all      , 工作日,
20140430, false, all      , 工作日,
20140501, true , labor    , 勞動節,
20140502, false, all      , 工作日,
20140503, true , all      , 週六,
20140504, true , all      , 週日,
20140505, false, all      , 工作日,
20140506, false, all      , 工作日,
20140507, false, all      , 工作日,
20140508, false, all      , 工作日,
20140509, false, all      , 工作日,
20140510, true , all      , 週六,
20140511, true , all      , 週日,
20140512, false, all      , 工作日,
20140513, false, all      , 工作日,
20140514, false, all      , 工作日,
20140515, false, all      , 工作日,
20140516, false, all      , 工作日,
20140517, true , all      , 週六,
20140518, true , all      , 週日,
20140519, false, all      , 工作日,
20140520, false, all      , 工作日,
20140521, false, all      , 工作日,
20140522, false, all      , 工作日,
20140523, false, all      , 工作日,
20140524, true , all      , 週六,
20140525, true , all      , 週日,
20140526, false, all      , 工作日,
20140527, false, all      , 工作日,
20140528, false, all      , 工作日,
20140529, false, all      , 工作日,
20140530, false, all      , 工作日,
20140531, true , all      , 週六,
20140601, true , all      , 週日,
20140602, true , all      , 端午節,
20140603, false, all      , 工作日,
20140604, false, all      , 工作日,
20140605, false, all      , 工作日,
20140606, false, all      , 工作日,
20140607, true , all      , 週六,
20140608, true , all      , 週日,
20140609, false, all      , 工作日,
20140610, false, all      , 工作日,
20140611, false, all      , 工作日,
20140612, false, all      , 工作日,
20140613, false, all      , 工作日,
20140614, true , all      , 週六,
20140615, true , all      , 週日,
20140616, false, all      , 工作日,
20140617, false, all      , 工作日,
20140618, false, all      , 工作日,
20140619, false, all      , 工作日,
20140620, false, all      , 工作日,
20140621, true , all      , 週六,
20140622, true , all      , 週日,
20140623, false, all      , 工作日,
20140624, false, all      , 工作日,
20140625, false, all      , 工作日,
20140626, false, all      , 工作日,
20140627, false, all      , 工作日,
20140628, true , all      , 週六,
20140629, true , all      , 週日,
20140630, false, all      , 工作日,
20140701, false, all      , 工作日,
20140702, false, all      , 工作日,
20140703, false, all      , 工作日,
20140704, false, all      , 工作日,
20140705, true , all      , 週六,
20140706, true , all      , 週日,
20140707, false, all      , 工作日,
20140708, false, all      , 工作日,
20140709, false, all      , 工作日,
20140710, false, all      , 工作日,
20140711, false, all      , 工作日,
20140712, true , all      , 週六,
20140713, true , all      , 週日,
20140714, false, all      , 工作日,
20140715, false, all      , 工作日,
20140716, false, all      , 工作日,
20140717, false, all      , 工作日,
20140718, false, all      , 工作日,
20140719, true , all      , 週六,
20140720, true , all      , 週日,
20140721, false, all      , 工作日,
20140722, false, all      , 工作日,
20140723, false, all      , 工作日,
20140724, false, all      , 工作日,
20140725, false, all      , 工作日,
20140726, true , all      , 週六,
20140727, true , all      , 週日,
20140728, false, all      , 工作日,
20140729, false, all      , 工作日,
20140730, false, all      , 工作日,
20140731, false, all      , 工作日,
20140801, false, all      , 工作日,
20140802, true , all      , 週六,
20140803, true , all      , 週日,
20140804, false, all      , 工作日,
20140805, false, all      , 工作日,
20140806, false, all      , 工作日,
20140807, false, all      , 工作日,
20140808, false, all      , 工作日,
20140809, true , all      , 週六,
20140810, true , all      , 週日,
20140811, false, all      , 工作日,
20140812, false, all      , 工作日,
20140813, false, all      , 工作日,
20140814, false, all      , 工作日,
20140815, false, all      , 工作日,
20140816, true , all      , 週六,
20140817, true , all      , 週日,
20140818, false, all      , 工作日,
20140819, false, all      , 工作日,
20140820, false, all      , 工作日,
20140821, false, all      , 工作日,
20140822, false, all      , 工作日,
20140823, true , all      , 週六,
20140824, true , all      , 週日,
20140825, false, all      , 工作日,
20140826, false, all      , 工作日,
20140827, false, all      , 工作日,
20140828, false, all      , 工作日,
20140829, false, all      , 工作日,
20140830, true , all      , 週六,
20140831, true , all      , 週日,
20140901, false, all      , 工作日,
20140902, false, all      , 工作日,
20140903, true , soldier  , 軍人節,
20140904, false, all      , 工作日,
20140905, false, all      , 工作日,
20140906, true , all      , 週六,
20140907, true , all      , 週日,
20140908, true , all      , 中秋節,
20140909, false, all      , 工作日,
20140910, false, all      , 工作日,
20140911, false, all      , 工作日,
20140912, false, all      , 工作日,
20140913, true , all      , 週六,
20140914, true , all      , 週日,
20140915, false, all      , 工作日,
20140916, false, all      , 工作日,
20140917, false, all      , 工作日,
20140918, false, all      , 工作日,
20140919, false, all      , 工作日,
20140920, true , all      , 週六,
20140921, true , all      , 週日,
20140922, false, all      , 工作日,
20140923, false, all      , 工作日,
20140924, false, all      , 工作日,
20140925, false, all      , 工作日,
20140926, false, all      , 工作日,
20140927, true , all      , 週六,
20140928, true , all      , 週日,
20140929, false, all      , 工作日,
20140930, false, all      , 工作日,
20141001, false, all      , 工作日,
20141002, false, all      , 工作日,
20141003, false, all      , 工作日,
20141004, true , all      , 週六,
20141005, true , all      , 週日,
20141006, false, all      , 工作日,
20141007, false, all      , 工作日,
20141008, false, all      , 工作日,
20141009, false, all      , 工作日,
20141010, true , all      , 國慶日,
20141011, true , all      , 週六,
20141012, true , all      , 週日,
20141013, false, all      , 工作日,
20141014, false, all      , 工作日,
20141015, false, all      , 工作日,
20141016, false, all      , 工作日,
20141017, false, all      , 工作日,
20141018, true , all      , 週六,
20141019, true , all      , 週日,
20141020, false, all      , 工作日,
20141021, false, all      , 工作日,
20141022, false, all      , 工作日,
20141023, false, all      , 工作日,
20141024, false, all      , 工作日,
20141025, true , all      , 週六,
20141026, true , all      , 週日,
20141027, false, all      , 工作日,
20141028, false, all      , 工作日,
20141029, false, all      , 工作日,
20141030, false, all      , 工作日,
20141031, false, all      , 工作日,
20141101, true , all      , 週六,
20141102, true , all      , 週日,
20141103, false, all      , 工作日,
20141104, false, all      , 工作日,
20141105, false, all      , 工作日,
20141106, false, all      , 工作日,
20141107, false, all      , 工作日,
20141108, true , all      , 週六,
20141109, true , all      , 週日,
20141110, false, all      , 工作日,
20141111, false, all      , 工作日,
20141112, false, all      , 工作日,
20141113, false, all      , 工作日,
20141114, false, all      , 工作日,
20141115, true , all      , 週六,
20141116, true , all      , 週日,
20141117, false, all      , 工作日,
20141118, false, all      , 工作日,
20141119, false, all      , 工作日,
20141120, false, all      , 工作日,
20141121, false, all      , 工作日,
20141122, true , all      , 週六,
20141123, true , all      , 週日,
20141124, false, all      , 工作日,
20141125, false, all      , 工作日,
20141126, false, all      , 工作日,
20141127, false, all      , 工作日,
20141128, false, all      , 工作日,
20141129, true , all      , 週六,
20141130, true , all      , 週日,
20141201, false, all      , 工作日,
20141202, false, all      , 工作日,
20141203, false, all      , 工作日,
20141204, false, all      , 工作日,
20141205, false, all      , 工作日,
20141206, true , all      , 週六,
20141207, true , all      , 週日,
20141208, false, all      , 工作日,
20141209, false, all      , 工作日,
20141210, false, all      , 工作日,
20141211, false, all      , 工作日,
20141212, false, all      , 工作日,
20141213, true , all      , 週六,
20141214, true , all      , 週日,
20141215, false, all      , 工作日,
20141216, false, all      , 工作日,
20141217, false, all      , 工作日,
20141218, false, all      , 工作日,
20141219, false, all      , 工作日,
20141220, true , all      , 週六,
20141221, true , all      , 週日,
20141222, false, all      , 工作日,
20141223, false, all      , 工作日,
20141224, false, all      , 工作日,
20141225, false, all      , 工作日,
20141226, false, all      , 工作日,
20141227, true , all      , 週六,
20141228, true , all      , 週日,
20141229, false, all      , 工作日,
20141230, false, all      , 工作日,
20141231, false, all      , 工作日,
