date,     is_holiday, role,     description,
20161108, false, all      , 工作日,
20161109, false, all      , 工作日,
20161110, false, all      , 工作日,
20161111, false, all      , 工作日,
20161112, true , all      , 週六,
20161113, true , all      , 週日,
20161114, false, all      , 工作日,
20161115, false, all      , 工作日,
20161116, false, all      , 工作日,
20161117, false, all      , 工作日,
20161118, false, all      , 工作日,
20161119, true , all      , 週六,
20161120, true , all      , 週日,
20161121, false, all      , 工作日,
20161122, false, all      , 工作日,
20161123, false, all      , 工作日,
20161124, false, all      , 工作日,
20161125, false, all      , 工作日,
20161126, true , all      , 週六,
20161127, true , all      , 週日,
20161128, false, all      , 工作日,
20161129, false, all      , 工作日,
20161130, false, all      , 工作日,
20161201, false, all      , 工作日,
20161202, false, all      , 工作日,
20161203, true , all      , 週六,
20161204, true , all      , 週日,
20161205, false, all      , 工作日,
20161206, false, all      , 工作日,
20161207, false, all      , 工作日,
20161208, false, all      , 工作日,
20161209, false, all      , 工作日,
20161210, true , all      , 週六,
20161211, true , all      , 週日,
20161212, false, all      , 工作日,
20161213, false, all      , 工作日,
20161214, false, all      , 工作日,
20161215, false, all      , 工作日,
20161216, false, all      , 工作日,
20161217, true , all      , 週六,
20161218, true , all      , 週日,
20161219, false, all      , 工作日,
20161220, false, all      , 工作日,
20161221, false, all      , 工作日,
20161222, false, all      , 工作日,
20161223, false, all      , 工作日,
20161224, true , all      , 週六,
20161225, true , all      , 週日,
20161226, false, all      , 工作日,
20161227, false, all      , 工作日,
20161228, false, all      , 工作日,
20161229, false, all      , 工作日,
20161230, false, all      , 工作日,
20161231, true , all      , 週六,
