date,     is_holiday, role,     description, 
20010521, false,      all,      工作日,
20010522, false,      all,      工作日, 
20010523, false,      all,      工作日,
20010524, false,      all,      工作日,
20010525, false,      all,      工作日,
20010526, true,       all,      週六,
20010527, true,       all,      週日,
20010528, false,      all,      工作日,
20010529, false,      all,      工作日,
20010530, false,      all,      工作日,
20010531, false,      all,      工作日,
20010601, false,      all,      工作日,
20010602, true,       all,      週六,
20010603, true,       all,      週日,
20010604, false,      all,      工作日,
20010605, false,      all,      工作日,
20010606, false,      all,      工作日,
20010607, false,      all,      工作日,
20010608, false,      all,      工作日,
20010609, true,       all,      週六,
20010610, true,       all,      週日,
20010611, false,      all,      工作日,
20010612, false,      all,      工作日,
20010613, false,      all,      工作日,
20010614, false,      all,      工作日,
20010615, false,      all,      工作日,
20010616, true,       all,      週六,
20010617, true,       all,      週日,
20010618, false,      all,      工作日,
20010619, false,      all,      工作日,
20010620, false,      all,      工作日, 
20010621, false,      all,      工作日,
20010622, false,      all,      工作日,
20010623, true,       all,      週六,
20010624, true,       all,      週日,
20010625, true,       all,      端午節, 
20010626, false,      all,      工作日,
20010627, false,      all,      工作日,
20010628, false,      all,      工作日,
20010629, false,      all,      工作日,
20010630, true,       all,      週六,
20010701, true,       all,      週日,
20010702, false,      all,      工作日,
20010703, false,      all,      工作日,
20010704, false,      all,      工作日,
20010705, false,      all,      工作日,
20010706, false,      all,      工作日,
20010707, true,       all,      週六,
20010708, true,       all,      週日,
20010709, false,      all,      工作日,
20010710, false,      all,      工作日,
20010711, false,      all,      工作日,
20010712, false,      all,      工作日,
20010713, false,      all,      工作日,
20010714, true,       all,      週六,
20010715, true,       all,      週日,
20010716, false,      all,      工作日,
20010717, false,      all,      工作日,
20010718, false,      all,      工作日,
20010719, false,      all,      工作日,
20010720, false,      all,      工作日,
20010721, true,       all,      週六,
20010722, true,       all,      週日,
20010723, false,      all,      工作日,
20010724, false,      all,      工作日, 
20010725, false,      all,      工作日,
20010726, false,      all,      工作日,
20010727, false,      all,      工作日,
20010728, true,       all,      週六,
20010729, true,       all,      週日,
20010730, false,      all,      工作日,
20010731, false,      all,      工作日,
20010801, false,      all,      工作日,
20010802, false,      all,      工作日,
20010803, false,      all,      工作日,
20010804, true,       all,      週六,
20010805, true,       all,      週日,
20010806, false,      all,      工作日,
20010807, false,      all,      工作日,
20010808, false,      all,      工作日,
20010809, false,      all,      工作日,
20010810, false,      all,      工作日,
20010811, true,       all,      週六,
20010812, true,       all,      週日,
20010813, false,      all,      工作日,
20010814, false,      all,      工作日,
20010815, false,      all,      工作日,
20010816, false,      all,      工作日,
20010817, false,      all,      工作日,
20010818, true,       all,      週六,
20010819, true,       all,      週日,
20010820, false,      all,      工作日,
20010821, false,      all,      工作日, 
20010822, false,      all,      工作日,
20010823, false,      all,      工作日,
20010824, false,      all,      工作日,
20010825, true,       all,      週六,
20010826, true,       all,      週日,
20010827, false,      all,      工作日,
20010828, false,      all,      工作日,
20010829, false,      all,      工作日,
20010830, false,      all,      工作日,
20010831, false,      all,      工作日, 
20010901, true,       all,      週六,
20010902, true,       all,      週日,
20010903, true,       soldier,  軍人節,
20010904, false,      all,      工作日,
20010905, false,      all,      工作日,
20010906, false,      all,      工作日,
20010907, false,      all,      工作日,
20010908, true,       all,      週六,
20010909, true,       all,      週日,
20010910, false,      all,      工作日,
20010911, false,      all,      工作日,
20010912, false,      all,      工作日,
20010913, false,      all,      工作日,
20010914, false,      all,      工作日,
20010915, true,       all,      週六,
20010916, true,       all,      週日,
20010917, false,      all,      工作日,
20010918, false,      all,      工作日,
20010919, false,      all,      工作日,
20010920, false,      all,      工作日,
20010921, false,      all,      工作日, 
20010922, true,       all,      週六,
20010923, true,       all,      週日,
20010924, false,      all,      工作日,
20010925, false,      all,      工作日,
20010926, false,      all,      工作日,
20010927, false,      all,      工作日,
20010928, false,      all,      教師節,
20010929, true,       all,      週六,
20010930, true,       all,      週日,
20011001, true,       all,      中秋節,
20011002, false,      all,      工作日,
20011003, false,      all,      工作日,
20011004, false,      all,      工作日,
20011005, false,      all,      工作日,
20011006, true,       all,      週六,
20011007, true,       all,      週日,
20011008, false,      all,      工作日,
20011009, false,      all,      工作日,
20011010, true,       all,      國慶日,
20011011, false,      all,      工作日,
20011012, false,      all,      工作日,
20011013, true,       all,      週六,
20011014, true,       all,      週日,
20011015, false,      all,      工作日,
20011016, false,      all,      工作日,
20011017, false,      all,      工作日,
20011018, false,      all,      工作日,
20011019, false,      all,      工作日,
20011020, true,       all,      週六,
20011021, true,       all,      週日,
20011022, false,      all,      工作日,
20011023, false,      all,      工作日,
20011024, false,      all,      工作日,
20011025, false,      all,      臺灣光復節,
20011026, false,      all,      工作日,
20011027, true,       all,      週六,
20011028, true,       all,      週日,
20011029, false,      all,      工作日,
20011030, false,      all,      工作日,
20011031, false,      all,      工作日,
20011101, false,      all,      工作日,
20011102, false,      all,      工作日,
20011103, true,       all,      週六,
20011104, true,       all,      週日,
20011105, false,      all,      工作日,
20011106, false,      all,      工作日,
20011107, false,      all,      工作日,
20011108, false,      all,      工作日,
20011109, false,      all,      工作日,
20011110, true,       all,      週六,
20011111, true,       all,      週日(國父誕辰紀念日),
20011112, false,      all,      工作日,
20011113, false,      all,      工作日,
20011114, false,      all,      工作日,
20011115, false,      all,      工作日,
20011116, false,      all,      工作日,
20011117, true,       all,      週六,
20011118, true,       all,      週日,
20011119, false,      all,      工作日,
20011120, false,      all,      工作日,
20011121, false,      all,      工作日,
20011122, false,      all,      工作日,
20011123, false,      all,      工作日,
20011124, true,       all,      週六,
20011125, true,       all,      週日,
20011126, false,      all,      工作日,
20011127, false,      all,      工作日,
20011128, false,      all,      工作日,
20011129, false,      all,      工作日,
20011130, false,      all,      工作日,
20011201, true,       all,      週六,
20011202, true,       all,      週日,
20011203, false,      all,      工作日,
20011204, false,      all,      工作日,
20011205, false,      all,      工作日,
20011206, false,      all,      工作日,
20011207, false,      all,      工作日,
20011208, true,       all,      週六,
20011209, true,       all,      週日,
20011210, false,      all,      工作日,
20011211, false,      all,      工作日, 
20011212, false,      all,      工作日,
20011213, false,      all,      工作日,
20011214, false,      all,      工作日,
20011215, true,       all,      週六,
20011216, true,       all,      週日,
20011217, false,      all,      工作日,
20011218, false,      all,      工作日,
20011219, false,      all,      工作日,
20011220, false,      all,      工作日,
20011221, false,      all,      工作日,
20011222, true,       all,      週六,
20011223, true,       all,      週日,
20011224, false,      all,      工作日,
20011225, false,      all,      行憲紀念日,
20011226, false,      all,      工作日,
20011227, false,      all,      工作日,
20011228, false,      all,      工作日,
20011229, true,       all,      週六,
20011230, true,       all,      週日,
20011231, false,      all,      工作日,
