date,     is_holiday, role,     description,
20241011, false, all     , 工作日,
20241012, true , all     , 週六,
20241013, true , all     , 週日,
20241014, false, all     , 工作日,
20241015, false, all     , 工作日,
20241016, false, all     , 工作日,
20241017, false, all     , 工作日,
20241018, false, all     , 工作日,
20241019, true , all     , 週六,
20241020, true , all     , 週日,
20241021, false, all     , 工作日,
20241022, false, all     , 工作日,
20241023, false, all     , 工作日,
20241024, false, all     , 工作日,
20241025, false, all     , 工作日,
20241026, true , all     , 週六,
20241027, true , all     , 週日,
20241028, false, all     , 工作日,
20241029, false, all     , 工作日,
20241030, false, all     , 工作日,
20241031, false, all     , 工作日,
20241101, false, all     , 工作日,
20241102, true , all     , 週六,
20241103, true , all     , 週日,
20241104, false, all     , 工作日,
20241105, false, all     , 工作日,
20241106, false, all     , 工作日,
20241107, false, all     , 工作日,
20241108, false, all     , 工作日,
20241109, true , all     , 週六,
20241110, true , all     , 週日,
20241111, false, all     , 工作日,
20241112, false, all     , 工作日,
20241113, false, all     , 工作日,
20241114, false, all     , 工作日,
20241115, false, all     , 工作日,
20241116, true , all     , 週六,
20241117, true , all     , 週日,
20241118, false, all     , 工作日,
20241119, false, all     , 工作日,
20241120, false, all     , 工作日,
20241121, false, all     , 工作日,
20241122, false, all     , 工作日,
20241123, true , all     , 週六,
20241124, true , all     , 週日,
20241125, false, all     , 工作日,
20241126, false, all     , 工作日,
20241127, false, all     , 工作日,
20241128, false, all     , 工作日,
20241129, false, all     , 工作日,
20241130, true , all     , 週六,
20241201, true , all     , 週日,
20241202, false, all     , 工作日,
20241203, false, all     , 工作日,
20241204, false, all     , 工作日,
20241205, false, all     , 工作日,
20241206, false, all     , 工作日,
20241207, true , all     , 週六,
20241208, true , all     , 週日,
20241209, false, all     , 工作日,
20241210, false, all     , 工作日,
20241211, false, all     , 工作日,
20241212, false, all     , 工作日,
20241213, false, all     , 工作日,
20241214, true , all     , 週六,
20241215, true , all     , 週日,
20241216, false, all     , 工作日,
20241217, false, all     , 工作日,
20241218, false, all     , 工作日,
20241219, false, all     , 工作日,
20241220, false, all     , 工作日,
20241221, true , all     , 週六,
20241222, true , all     , 週日,
20241223, false, all     , 工作日,
20241224, false, all     , 工作日,
20241225, false, all     , 工作日,
20241226, false, all     , 工作日,
20241227, false, all     , 工作日,
20241228, true , all     , 週六,
20241229, true , all     , 週日,
20241230, false, all     , 工作日,
20241231, false, all     , 工作日,
