date,     is_holiday, role,     description,
20170101, true , all     , 開國紀念日,
20170102, true , all     , 補假,
20170103, false, none    , 工作日,
20170104, false, none    , 工作日,
20170105, false, none    , 工作日,
20170106, false, none    , 工作日,
20170107, true , all     , 週六,
20170108, true , all     , 週日,
20170109, false, none    , 工作日,
20170110, false, none    , 工作日,
20170111, false, none    , 工作日,
20170112, false, none    , 工作日,
20170113, false, none    , 工作日,
20170114, true , all     , 週六,
20170115, true , all     , 週日,
20170116, false, none    , 工作日,
20170117, false, none    , 工作日,
20170118, false, none    , 工作日,
20170119, false, none    , 工作日,
20170120, false, none    , 工作日,
20170121, true , all     , 週六,
20170122, true , all     , 週日,
20170123, false, none    , 工作日,
20170124, false, none    , 工作日,
20170125, false, none    , 工作日,
20170126, false, none    , 工作日,
20170127, true , all     , 農曆除夕,
20170128, true , all     , 春節,
20170129, true , all     , 春節,
20170130, true , all     , 春節,
20170131, true , all     , 補假,
20170201, true , all     , 補假,
20170202, false, none    , 工作日,
20170203, false, none    , 工作日,
20170204, true , all     , 週六,
20170205, true , all     , 週日,
20170206, false, none    , 工作日,
20170207, false, none    , 工作日,
20170208, false, none    , 工作日,
20170209, false, none    , 工作日,
20170210, false, none    , 工作日,
20170211, true , all     , 週六,
20170212, true , all     , 週日,
20170213, false, none    , 工作日,
20170214, false, none    , 工作日,
20170215, false, none    , 工作日,
20170216, false, none    , 工作日,
20170217, false, none    , 工作日,
20170218, false, none    , 調整上班,
20170219, true , all     , 週日,
20170220, false, none    , 工作日,
20170221, false, none    , 工作日,
20170222, false, none    , 工作日,
20170223, false, none    , 工作日,
20170224, false, none    , 工作日,
20170225, true , all     , 週六,
20170226, true , all     , 週日,
20170227, true , all     , 調整放假,
20170228, true , all     , 和平紀念日,
20170301, false, none    , 工作日,
20170302, false, none    , 工作日,
20170303, false, none    , 工作日,
20170304, true , all     , 週六,
20170305, true , all     , 週日,
20170306, false, none    , 工作日,
20170307, false, none    , 工作日,
20170308, false, none    , 工作日,
20170309, false, none    , 工作日,
20170310, false, none    , 工作日,
20170311, true , all     , 週六,
20170312, true , all     , 週日,
20170313, false, none    , 工作日,
20170314, false, none    , 工作日,
20170315, false, none    , 工作日,
20170316, false, none    , 工作日,
20170317, false, none    , 工作日,
20170318, true , all     , 週六,
20170319, true , all     , 週日,
20170320, false, none    , 工作日,
20170321, false, none    , 工作日,
20170322, false, none    , 工作日,
20170323, false, none    , 工作日,
20170324, false, none    , 工作日,
20170325, true , all     , 週六,
20170326, true , all     , 週日,
20170327, false, none    , 工作日,
20170328, false, none    , 工作日,
20170329, false, none    , 工作日,
20170330, false, none    , 工作日,
20170331, false, none    , 工作日,
20170401, true , all     , 週六,
20170402, true , all     , 週日,
20170403, true , all     , 補假,
20170404, true , all     , 兒童節及民族掃墓節,
20170405, false, none    , 工作日,
20170406, false, none    , 工作日,
20170407, false, none    , 工作日,
20170408, true , all     , 週六,
20170409, true , all     , 週日,
20170410, false, none    , 工作日,
20170411, false, none    , 工作日,
20170412, false, none    , 工作日,
20170413, false, none    , 工作日,
