date,     is_holiday, role,     description,
20040101, true , all      , 元旦,
20040102, false, all      , 工作日,
20040103, true , all      , 週六,
20040104, true , all      , 週日,
20040105, false, all      , 工作日,
20040106, false, all      , 工作日,
20040107, false, all      , 工作日,
20040108, false, all      , 工作日,
20040109, false, all      , 工作日,
20040110, true , all      , 週六,
20040111, true , all      , 週日,
20040112, false, all      , 工作日,
20040113, false, all      , 工作日,
20040114, false, all      , 工作日,
20040115, false, all      , 工作日,
20040116, false, all      , 工作日,
20040117, true , all      , 週六,
20040118, true , all      , 週日,
20040119, false, all      , 工作日,
20040120, false, all      , 工作日,
20040121, true , all      , 除夕,
20040122, true , all      , 春節,
20040123, true , all      , 春節,
20040124, true , all      , 春節,
20040125, true , all      , 春節補假,
20040126, true , all      , 春節補假,
20040127, false, all      , 工作日,
20040128, false, all      , 工作日,
20040129, false, all      , 工作日,
20040130, false, all      , 工作日,
20040131, true , all      , 週六,
20040201, true , all      , 週日,
20040202, false, all      , 工作日,
20040203, false, all      , 工作日,
20040204, false, all      , 工作日,
20040205, false, all      , 工作日,
20040206, false, all      , 工作日,
20040207, true , all      , 週六,
20040208, true , all      , 週日,
20040209, false, all      , 工作日,
20040210, false, all      , 工作日,
20040211, false, all      , 工作日,
20040212, false, all      , 工作日,
20040213, false, all      , 工作日,
20040214, true , all      , 週六,
20040215, true , all      , 週日,
20040216, false, all      , 工作日,
20040217, false, all      , 工作日,
20040218, false, all      , 工作日,
20040219, false, all      , 工作日,
20040220, false, all      , 工作日,
20040221, true , all      , 週六,
20040222, true , all      , 週日,
20040223, false, all      , 工作日,
20040224, false, all      , 工作日,
20040225, false, all      , 工作日,
20040226, false, all      , 工作日,
20040227, false, all      , 工作日,
20040228, true , all      , 和平紀念日,
20040229, true , all      , 週日,
20040301, false, all      , 工作日,
20040302, false, all      , 工作日,
20040303, false, all      , 工作日,
20040304, false, all      , 工作日,
20040305, false, all      , 工作日,
20040306, true , all      , 週六,
20040307, true , all      , 週日,
20040308, false, all      , 工作日,
20040309, false, all      , 工作日,
20040310, false, all      , 工作日,
20040311, false, all      , 工作日,
20040312, false, all      , 工作日,
20040313, true , all      , 週六,
20040314, true , all      , 週日,
20040315, false, all      , 工作日,
20040316, false, all      , 工作日,
20040317, false, all      , 工作日,
20040318, false, all      , 工作日,
20040319, false, all      , 工作日,
20040320, true , all      , 週六,
20040321, true , all      , 週日,
20040322, false, all      , 工作日,
20040323, false, all      , 工作日,
20040324, false, all      , 工作日,
20040325, false, all      , 工作日,
20040326, false, all      , 工作日,
20040327, true , all      , 週六,
20040328, true , all      , 週日,
20040329, false, all      , 工作日,
20040330, false, all      , 工作日,
20040331, false, all      , 工作日,
20040401, false, all      , 工作日,
20040402, false, all      , 工作日,
20040403, true , all      , 週六,
20040404, true , all      , 民族掃墓節,
20040405, false, all      , 工作日,
20040406, false, all      , 工作日,
20040407, false, all      , 工作日,
20040408, false, all      , 工作日,
20040409, false, all      , 工作日,
20040410, true , all      , 週六,
20040411, true , all      , 週日,
20040412, false, all      , 工作日,
20040413, false, all      , 工作日,
20040414, false, all      , 工作日,
20040415, false, all      , 工作日,
20040416, false, all      , 工作日,
20040417, true , all      , 週六,
20040418, true , all      , 週日,
20040419, false, all      , 工作日,
20040420, false, all      , 工作日,
20040421, false, all      , 工作日,
20040422, false, all      , 工作日,
20040423, false, all      , 工作日,
20040424, true , all      , 週六,
20040425, true , all      , 週日,
20040426, false, all      , 工作日,
20040427, false, all      , 工作日,
20040428, false, all      , 工作日,
20040429, false, all      , 工作日,
20040430, false, all      , 工作日,
20040501, true , labor    , 勞動節,
20040502, true , all      , 週日,
20040503, false, all      , 工作日,
20040504, false, all      , 工作日,
20040505, false, all      , 工作日,
20040506, false, all      , 工作日,
20040507, false, all      , 工作日,
20040508, true , all      , 週六,
20040509, true , all      , 週日,
20040510, false, all      , 工作日,
20040511, false, all      , 工作日,
20040512, false, all      , 工作日,
20040513, false, all      , 工作日,
20040514, false, all      , 工作日,
20040515, true , all      , 週六,
20040516, true , all      , 週日,
20040517, false, all      , 工作日,
20040518, false, all      , 工作日,
20040519, false, all      , 工作日,
20040520, false, all      , 工作日,
20040521, false, all      , 工作日,
20040522, true , all      , 週六,
20040523, true , all      , 週日,
20040524, false, all      , 工作日,
20040525, false, all      , 工作日,
20040526, false, all      , 工作日,
20040527, false, all      , 工作日,
20040528, false, all      , 工作日,
