date,     is_holiday, role,     description,
20190101, true , all     , 開國紀念日,
20190102, false, none    , 工作日,
20190103, false, none    , 工作日,
20190104, false, none    , 工作日,
20190105, true , all     , 週六,
20190106, true , all     , 週日,
20190107, false, none    , 工作日,
20190108, false, none    , 工作日,
20190109, false, none    , 工作日,
20190110, false, none    , 工作日,
20190111, false, none    , 工作日,
20190112, true , all     , 週六,
20190113, true , all     , 週日,
20190114, false, none    , 工作日,
20190115, false, none    , 工作日,
20190116, false, none    , 工作日,
20190117, false, none    , 工作日,
20190118, false, none    , 工作日,
20190119, false, none    , 調整上班,
20190120, true , all     , 週日,
20190121, false, none    , 工作日,
20190122, false, none    , 工作日,
20190123, false, none    , 工作日,
20190124, false, none    , 工作日,
20190125, false, none    , 工作日,
20190126, true , all     , 週六,
20190127, true , all     , 週日,
20190128, false, none    , 工作日,
20190129, false, none    , 工作日,
20190130, false, none    , 工作日,
20190131, false, none    , 工作日,
20190201, false, none    , 工作日,
20190202, true , all     , 週六,
20190203, true , all     , 週日,
20190204, true , all     , 農曆除夕,
20190205, true , all     , 春節,
20190206, true , all     , 春節,
20190207, true , all     , 春節,
20190208, true , all     , 調整放假,
20190209, true , all     , 週六,
20190210, true , all     , 週日,
20190211, false, none    , 工作日,
20190212, false, none    , 工作日,
20190213, false, none    , 工作日,
20190214, false, none    , 工作日,
20190215, false, none    , 工作日,
20190216, true , all     , 週六,
20190217, true , all     , 週日,
20190218, false, none    , 工作日,
20190219, false, none    , 工作日,
20190220, false, none    , 工作日,
20190221, false, none    , 工作日,
20190222, false, none    , 工作日,
20190223, false, none    , 調整上班,
20190224, true , all     , 週日,
20190225, false, none    , 工作日,
20190226, false, none    , 工作日,
20190227, false, none    , 工作日,
20190228, true , all     , 和平紀念日,
20190301, true , all     , 調整放假,
20190302, true , all     , 週六,
20190303, true , all     , 週日,
20190304, false, none    , 工作日,
20190305, false, none    , 工作日,
20190306, false, none    , 工作日,
20190307, false, none    , 工作日,
20190308, false, none    , 工作日,
20190309, true , all     , 週六,
20190310, true , all     , 週日,
20190311, false, none    , 工作日,
20190312, false, none    , 工作日,
20190313, false, none    , 工作日,
20190314, false, none    , 工作日,
20190315, false, none    , 工作日,
20190316, true , all     , 週六,
20190317, true , all     , 週日,
20190318, false, none    , 工作日,
20190319, false, none    , 工作日,
20190320, false, none    , 工作日,
