date,     is_holiday, role,     description,
20110101, true , all      , 元旦,
20110102, true , all      , 週日,
20110103, false, all      , 工作日,
20110104, false, all      , 工作日,
20110105, false, all      , 工作日,
20110106, false, all      , 工作日,
20110107, false, all      , 工作日,
20110108, true , all      , 週六,
20110109, true , all      , 週日,
20110110, false, all      , 工作日,
20110111, false, all      , 工作日,
20110112, false, all      , 工作日,
20110113, false, all      , 工作日,
20110114, false, all      , 工作日,
20110115, true , all      , 週六,
20110116, true , all      , 週日,
20110117, false, all      , 工作日,
20110118, false, all      , 工作日,
20110119, false, all      , 工作日,
20110120, false, all      , 工作日,
20110121, false, all      , 工作日,
20110122, true , all      , 週六,
20110123, true , all      , 週日,
20110124, false, all      , 工作日,
20110125, false, all      , 工作日,
20110126, false, all      , 工作日,
20110127, false, all      , 工作日,
20110128, false, all      , 工作日,
20110129, true , all      , 週六,
20110130, true , all      , 週日,
20110131, false, all      , 工作日,
20110201, false, all      , 工作日,
20110202, true , all      , 除夕,
20110203, true , all      , 春節,
20110204, true , all      , 春節,
20110205, true , all      , 春節,
20110206, true , all      , 週日,
20110207, true , all      , 春節補假,
20110208, false, all      , 工作日,
20110209, false, all      , 工作日,
20110210, false, all      , 工作日,
20110211, false, all      , 工作日,
20110212, true , all      , 週六,
20110213, true , all      , 週日,
20110214, false, all      , 工作日,
20110215, false, all      , 工作日,
20110216, false, all      , 工作日,
20110217, false, all      , 工作日,
20110218, false, all      , 工作日,
20110219, true , all      , 週六,
20110220, true , all      , 週日,
20110221, false, all      , 工作日,
20110222, false, all      , 工作日,
20110223, false, all      , 工作日,
20110224, false, all      , 工作日,
20110225, false, all      , 工作日,
20110226, true , all      , 週六,
20110227, true , all      , 週日,
20110228, true , all      , 和平紀念日,
20110301, false, all      , 工作日,
20110302, false, all      , 工作日,
20110303, false, all      , 工作日,
20110304, false, all      , 工作日,
20110305, true , all      , 週六,
20110306, true , all      , 週日,
20110307, false, all      , 工作日,
20110308, false, all      , 工作日,
20110309, false, all      , 工作日,
20110310, false, all      , 工作日,
20110311, false, all      , 工作日,
20110312, true , all      , 週六,
20110313, true , all      , 週日,
20110314, false, all      , 工作日,
20110315, false, all      , 工作日,
20110316, false, all      , 工作日,
20110317, false, all      , 工作日,
20110318, false, all      , 工作日,
20110319, true , all      , 週六,
20110320, true , all      , 週日,
20110321, false, all      , 工作日,
20110322, false, all      , 工作日,
20110323, false, all      , 工作日,
20110324, false, all      , 工作日,
20110325, false, all      , 工作日,
20110326, true , all      , 週六,
20110327, true , all      , 週日,
20110328, false, all      , 工作日,
20110329, false, all      , 工作日,
20110330, false, all      , 工作日,
20110331, false, all      , 工作日,
20110401, false, all      , 工作日,
20110402, true , all      , 週六,
20110403, true , all      , 週日,
20110404, true , all      , 兒童節,
20110405, true , all      , 民族掃墓節,
20110406, false, all      , 工作日,
20110407, false, all      , 工作日,
20110408, false, all      , 工作日,
20110409, true , all      , 週六,
20110410, true , all      , 週日,
20110411, false, all      , 工作日,
20110412, false, all      , 工作日,
20110413, false, all      , 工作日,
20110414, false, all      , 工作日,
20110415, false, all      , 工作日,
20110416, true , all      , 週六,
20110417, true , all      , 週日,
20110418, false, all      , 工作日,
20110419, false, all      , 工作日,
20110420, false, all      , 工作日,
20110421, false, all      , 工作日,
20110422, false, all      , 工作日,
20110423, true , all      , 週六,
20110424, true , all      , 週日,
20110425, false, all      , 工作日,
20110426, false, all      , 工作日,
20110427, false, all      , 工作日,
20110428, false, all      , 工作日,
20110429, false, all      , 工作日,
20110430, true , all      , 週六,
20110501, true , labor    , 勞動節,
20110502, false, all      , 工作日,
20110503, false, all      , 工作日,
20110504, false, all      , 工作日,
20110505, false, all      , 工作日,
20110506, false, all      , 工作日,
20110507, true , all      , 週六,
20110508, true , all      , 週日,
20110509, false, all      , 工作日,
20110510, false, all      , 工作日,
20110511, false, all      , 工作日,
20110512, false, all      , 工作日,
20110513, false, all      , 工作日,
