date,     is_holiday, role,     description,
20200101, true , all     , 開國紀念日,
20200102, false, all     , 工作日,
20200103, false, all     , 工作日,
20200104, true , all     , 週六,
20200105, true , all     , 週日,
20200106, false, all     , 工作日,
20200107, false, all     , 工作日,
20200108, false, all     , 工作日,
20200109, false, all     , 工作日,
20200110, false, all     , 工作日,
20200111, true , all     , 週六,
20200112, true , all     , 週日,
20200113, false, all     , 工作日,
20200114, false, all     , 工作日,
20200115, false, all     , 工作日,
20200116, false, all     , 工作日,
20200117, false, all     , 工作日,
20200118, true , all     , 週六,
20200119, true , all     , 週日,
20200120, false, all     , 工作日,
20200121, false, all     , 工作日,
20200122, false, all     , 工作日,
20200123, true , all     , 調整放假,
20200124, true , all     , 農曆除夕,
20200125, true , all     , 春節,
20200126, true , all     , 春節,
20200127, true , all     , 春節,
20200128, true , all     , 補假,
20200129, true , all     , 補假,
20200130, false, all     , 工作日,
20200131, false, all     , 工作日,
20200201, true , all     , 週六,
20200202, true , all     , 週日,
20200203, false, all     , 工作日,
20200204, false, all     , 工作日,
20200205, false, all     , 工作日,
20200206, false, all     , 工作日,
20200207, false, all     , 工作日,
20200208, true , all     , 週六,
20200209, true , all     , 週日,
20200210, false, all     , 工作日,
20200211, false, all     , 工作日,
20200212, false, all     , 工作日,
20200213, false, all     , 工作日,
20200214, false, all     , 工作日,
20200215, false, all     , 調整上班,
20200216, true , all     , 週日,
20200217, false, all     , 工作日,
20200218, false, all     , 工作日,
20200219, false, all     , 工作日,
20200220, false, all     , 工作日,
20200221, false, all     , 工作日,
20200222, true , all     , 週六,
20200223, true , all     , 週日,
20200224, false, all     , 工作日,
20200225, false, all     , 工作日,
20200226, false, all     , 工作日,
20200227, false, all     , 工作日,
20200228, true , all     , 和平紀念日,
20200229, true , all     , 週六,
20200301, true , all     , 週日,
20200302, false, all     , 工作日,
20200303, false, all     , 工作日,
20200304, false, all     , 工作日,
20200305, false, all     , 工作日,
20200306, false, all     , 工作日,
20200307, true , all     , 週六,
20200308, true , all     , 週日,
20200309, false, all     , 工作日,
20200310, false, all     , 工作日,
20200311, false, all     , 工作日,
20200312, false, all     , 工作日,
20200313, false, all     , 工作日,
20200314, true , all     , 週六,
20200315, true , all     , 週日,
20200316, false, all     , 工作日,
20200317, false, all     , 工作日,
20200318, false, all     , 工作日,
20200319, false, all     , 工作日,
20200320, false, all     , 工作日,
20200321, true , all     , 週六,
20200322, true , all     , 週日,
20200323, false, all     , 工作日,
20200324, false, all     , 工作日,
20200325, false, all     , 工作日,
20200326, false, all     , 工作日,
20200327, false, all     , 工作日,
