date,     is_holiday, role,     description,
20150914, false, all      , 工作日,
20150915, false, all      , 工作日,
20150916, false, all      , 工作日,
20150917, false, all      , 工作日,
20150918, false, all      , 工作日,
20150919, true , all      , 週六,
20150920, true , all      , 週日,
20150921, false, all      , 工作日,
20150922, false, all      , 工作日,
20150923, false, all      , 工作日,
20150924, false, all      , 工作日,
20150925, false, all      , 工作日,
20150926, true , all      , 週六,
20150927, true , all      , 中秋節,
20150928, true , all      , 中秋節補假,
20150929, false, all      , 工作日,
20150930, false, all      , 工作日,
20151001, false, all      , 工作日,
20151002, false, all      , 工作日,
20151003, true , all      , 週六,
20151004, true , all      , 週日,
20151005, false, all      , 工作日,
20151006, false, all      , 工作日,
20151007, false, all      , 工作日,
20151008, false, all      , 工作日,
20151009, true , all      , 國慶日補假,
20151010, true , all      , 國慶日,
20151011, true , all      , 週日,
20151012, false, all      , 工作日,
20151013, false, all      , 工作日,
20151014, false, all      , 工作日,
20151015, false, all      , 工作日,
20151016, false, all      , 工作日,
20151017, true , all      , 週六,
20151018, true , all      , 週日,
20151019, false, all      , 工作日,
20151020, false, all      , 工作日,
20151021, false, all      , 工作日,
20151022, false, all      , 工作日,
20151023, false, all      , 工作日,
20151024, true , all      , 週六,
20151025, true , all      , 週日,
20151026, false, all      , 工作日,
20151027, false, all      , 工作日,
20151028, false, all      , 工作日,
20151029, false, all      , 工作日,
20151030, false, all      , 工作日,
20151031, true , all      , 週六,
20151101, true , all      , 週日,
20151102, false, all      , 工作日,
20151103, false, all      , 工作日,
20151104, false, all      , 工作日,
20151105, false, all      , 工作日,
20151106, false, all      , 工作日,
20151107, true , all      , 週六,
20151108, true , all      , 週日,
20151109, false, all      , 工作日,
20151110, false, all      , 工作日,
20151111, false, all      , 工作日,
20151112, false, all      , 工作日,
20151113, false, all      , 工作日,
20151114, true , all      , 週六,
20151115, true , all      , 週日,
20151116, false, all      , 工作日,
20151117, false, all      , 工作日,
20151118, false, all      , 工作日,
20151119, false, all      , 工作日,
20151120, false, all      , 工作日,
20151121, true , all      , 週六,
20151122, true , all      , 週日,
20151123, false, all      , 工作日,
20151124, false, all      , 工作日,
20151125, false, all      , 工作日,
20151126, false, all      , 工作日,
20151127, false, all      , 工作日,
20151128, true , all      , 週六,
20151129, true , all      , 週日,
20151130, false, all      , 工作日,
20151201, false, all      , 工作日,
20151202, false, all      , 工作日,
20151203, false, all      , 工作日,
20151204, false, all      , 工作日,
20151205, true , all      , 週六,
20151206, true , all      , 週日,
20151207, false, all      , 工作日,
20151208, false, all      , 工作日,
20151209, false, all      , 工作日,
20151210, false, all      , 工作日,
20151211, false, all      , 工作日,
20151212, true , all      , 週六,
20151213, true , all      , 週日,
20151214, false, all      , 工作日,
20151215, false, all      , 工作日,
20151216, false, all      , 工作日,
20151217, false, all      , 工作日,
20151218, false, all      , 工作日,
20151219, true , all      , 週六,
20151220, true , all      , 週日,
20151221, false, all      , 工作日,
20151222, false, all      , 工作日,
20151223, false, all      , 工作日,
20151224, false, all      , 工作日,
20151225, false, all      , 工作日,
20151226, true , all      , 週六,
20151227, true , all      , 週日,
20151228, false, all      , 工作日,
20151229, false, all      , 工作日,
20151230, false, all      , 工作日,
20151231, false, all      , 工作日,
