date,     is_holiday, role,     description,
20270101, true , all     , 開國紀念日,
20270102, true , all     , 週六,
20270103, true , all     , 週日,
20270104, false, none    , 工作日,
20270105, false, none    , 工作日,
20270106, false, none    , 工作日,
20270107, false, none    , 工作日,
20270108, false, none    , 工作日,
20270109, true , all     , 週六,
20270110, true , all     , 週日,
20270111, false, none    , 工作日,
20270112, false, none    , 工作日,
20270113, false, none    , 工作日,
20270114, false, none    , 工作日,
20270115, false, none    , 工作日,
20270116, true , all     , 週六,
20270117, true , all     , 週日,
20270118, false, none    , 工作日,
20270119, false, none    , 工作日,
20270120, false, none    , 工作日,
20270121, false, none    , 工作日,
20270122, false, none    , 工作日,
20270123, true , all     , 週六,
20270124, true , all     , 週日,
20270125, false, none    , 工作日,
20270126, false, none    , 工作日,
20270127, false, none    , 工作日,
20270128, false, none    , 工作日,
20270129, false, none    , 工作日,
20270130, true , all     , 週六,
20270131, true , all     , 週日,
20270201, false, none    , 工作日,
20270202, false, none    , 工作日,
20270203, false, none    , 工作日,
20270204, true , all     , 小年夜,
20270205, true , all     , 農曆除夕,
20270206, true , all     , 春節,
20270207, true , all     , 春節,
20270208, true , all     , 春節,
20270209, true , all     , 補假,
20270210, true , all     , 補假,
20270211, false, none    , 工作日,
20270212, false, none    , 工作日,
20270213, true , all     , 週六,
20270214, true , all     , 週日,
20270215, false, none    , 工作日,
20270216, false, none    , 工作日,
20270217, false, none    , 工作日,
20270218, false, none    , 工作日,
20270219, false, none    , 工作日,
20270220, true , all     , 週六,
20270221, true , all     , 週日,
20270222, false, none    , 工作日,
20270223, false, none    , 工作日,
20270224, false, none    , 工作日,
20270225, false, none    , 工作日,
20270226, false, none    , 工作日,
20270227, true , all     , 週六,
20270228, true , all     , 和平紀念日,
20270301, true , all     , 補假,
20270302, false, none    , 工作日,
20270303, false, none    , 工作日,
20270304, false, none    , 工作日,
20270305, false, none    , 工作日,
20270306, true , all     , 週六,
20270307, true , all     , 週日,
20270308, false, none    , 工作日,
20270309, false, none    , 工作日,
20270310, false, none    , 工作日,
20270311, false, none    , 工作日,
20270312, false, none    , 工作日,
20270313, true , all     , 週六,
20270314, true , all     , 週日,
20270315, false, none    , 工作日,
20270316, false, none    , 工作日,
20270317, false, none    , 工作日,
20270318, false, none    , 工作日,
20270319, false, none    , 工作日,
20270320, true , all     , 週六,
