date,     is_holiday, role,     description,
20250920, true , all     , 週六,
20250921, true , all     , 週日,
20250922, false, none    , 工作日,
20250923, false, none    , 工作日,
20250924, false, none    , 工作日,
20250925, false, none    , 工作日,
20250926, false, none    , 工作日,
20250927, true , all     , 週六,
20250928, true , teacher , 孔子誕辰紀念日,
20250929, true , all     , 補假,
20250930, false, none    , 工作日,
20251001, false, none    , 工作日,
20251002, false, none    , 工作日,
20251003, false, none    , 工作日,
20251004, true , all     , 週六,
20251005, true , all     , 週日,
20251006, true , all     , 中秋節,
20251007, false, none    , 工作日,
20251008, false, none    , 工作日,
20251009, false, none    , 工作日,
20251010, true , all     , 國慶日,
20251011, true , all     , 週六,
20251012, true , all     , 週日,
20251013, false, none    , 工作日,
20251014, false, none    , 工作日,
20251015, false, none    , 工作日,
20251016, false, none    , 工作日,
20251017, false, none    , 工作日,
20251018, true , all     , 週六,
20251019, true , all     , 週日,
20251020, false, none    , 工作日,
20251021, false, none    , 工作日,
20251022, false, none    , 工作日,
20251023, false, none    , 工作日,
20251024, true , all     , 補假,
20251025, true , all     , 臺灣光復暨金門古寧頭大捷紀念日,
20251026, true , all     , 週日,
20251027, false, none    , 工作日,
20251028, false, none    , 工作日,
20251029, false, none    , 工作日,
20251030, false, none    , 工作日,
20251031, false, none    , 工作日,
20251101, true , all     , 週六,
20251102, true , all     , 週日,
20251103, false, none    , 工作日,
20251104, false, none    , 工作日,
20251105, false, none    , 工作日,
20251106, false, none    , 工作日,
20251107, false, none    , 工作日,
20251108, true , all     , 週六,
20251109, true , all     , 週日,
20251110, false, none    , 工作日,
20251111, false, none    , 工作日,
20251112, false, none    , 工作日,
20251113, false, none    , 工作日,
20251114, false, none    , 工作日,
20251115, true , all     , 週六,
20251116, true , all     , 週日,
20251117, false, none    , 工作日,
20251118, false, none    , 工作日,
20251119, false, none    , 工作日,
20251120, false, none    , 工作日,
20251121, false, none    , 工作日,
20251122, true , all     , 週六,
20251123, true , all     , 週日,
20251124, false, none    , 工作日,
20251125, false, none    , 工作日,
20251126, false, none    , 工作日,
20251127, false, none    , 工作日,
20251128, false, none    , 工作日,
20251129, true , all     , 週六,
20251130, true , all     , 週日,
20251201, false, none    , 工作日,
20251202, false, none    , 工作日,
20251203, false, none    , 工作日,
20251204, false, none    , 工作日,
20251205, false, none    , 工作日,
20251206, true , all     , 週六,
20251207, true , all     , 週日,
20251208, false, none    , 工作日,
20251209, false, none    , 工作日,
20251210, false, none    , 工作日,
20251211, false, none    , 工作日,
20251212, false, none    , 工作日,
20251213, true , all     , 週六,
20251214, true , all     , 週日,
20251215, false, none    , 工作日,
20251216, false, none    , 工作日,
20251217, false, none    , 工作日,
20251218, false, none    , 工作日,
20251219, false, none    , 工作日,
20251220, true , all     , 週六,
20251221, true , all     , 週日,
20251222, false, none    , 工作日,
20251223, false, none    , 工作日,
20251224, false, none    , 工作日,
20251225, true , all     , 行憲紀念日,
20251226, false, none    , 工作日,
20251227, true , all     , 週六,
20251228, true , all     , 週日,
20251229, false, none    , 工作日,
20251230, false, none    , 工作日,
20251231, false, none    , 工作日,
