date,     is_holiday, role,     description,
20060101, true , all      , 元旦,
20060102, false, all      , 工作日,
20060103, false, all      , 工作日,
20060104, false, all      , 工作日,
20060105, false, all      , 工作日,
20060106, false, all      , 工作日,
20060107, true , all      , 週六,
20060108, true , all      , 週日,
20060109, false, all      , 工作日,
20060110, false, all      , 工作日,
20060111, false, all      , 工作日,
20060112, false, all      , 工作日,
20060113, false, all      , 工作日,
20060114, true , all      , 週六,
20060115, true , all      , 週日,
20060116, false, all      , 工作日,
20060117, false, all      , 工作日,
20060118, false, all      , 工作日,
20060119, false, all      , 工作日,
20060120, false, all      , 工作日,
20060121, true , all      , 週六,
20060122, true , all      , 週日,
20060123, false, all      , 工作日,
20060124, false, all      , 工作日,
20060125, false, all      , 工作日,
20060126, false, all      , 工作日,
20060127, false, all      , 工作日,
20060128, true , all      , 除夕,
20060129, true , all      , 春節,
20060130, true , all      , 春節,
20060131, true , all      , 春節,
20060201, true , all      , 春節補假,
20060202, true , all      , 春節補假,
20060203, false, all      , 工作日,
20060204, true , all      , 週六,
20060205, true , all      , 週日,
20060206, false, all      , 工作日,
20060207, false, all      , 工作日,
20060208, false, all      , 工作日,
20060209, false, all      , 工作日,
20060210, false, all      , 工作日,
20060211, true , all      , 週六,
20060212, true , all      , 週日,
20060213, false, all      , 工作日,
20060214, false, all      , 工作日,
20060215, false, all      , 工作日,
20060216, false, all      , 工作日,
20060217, false, all      , 工作日,
20060218, true , all      , 週六,
20060219, true , all      , 週日,
20060220, false, all      , 工作日,
20060221, false, all      , 工作日,
20060222, false, all      , 工作日,
20060223, false, all      , 工作日,
20060224, false, all      , 工作日,
20060225, true , all      , 週六,
20060226, true , all      , 週日,
20060227, false, all      , 工作日,
20060228, true , all      , 和平紀念日,
20060301, false, all      , 工作日,
20060302, false, all      , 工作日,
20060303, false, all      , 工作日,
20060304, true , all      , 週六,
20060305, true , all      , 週日,
20060306, false, all      , 工作日,
20060307, false, all      , 工作日,
20060308, false, all      , 工作日,
20060309, false, all      , 工作日,
20060310, false, all      , 工作日,
20060311, true , all      , 週六,
20060312, true , all      , 週日,
20060313, false, all      , 工作日,
20060314, false, all      , 工作日,
20060315, false, all      , 工作日,
